funding_per_student_usd,avg_test_score_percent,student_teacher_ratio,percent_low_income,percent_minority,internet_access_percent,dropout_rate_percent,state_California,state_Florida,state_Georgia,state_Illinois,state_Michigan,state_New York,state_North Carolina,state_Ohio,state_Pennsylvania,state_Texas,school_type_Charter,school_type_Private,school_type_Public,grade_level_Elementary,grade_level_High,grade_level_Middle
13427.71,79.6,26.4,63.6,16.8,88.81195068359375,7.65,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
24394.93,77.6618881225586,19.0,60.739349365234375,80.1,78.06285858154297,12.1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
21222.37,42.3,15.2,11.7,28.7,84.1,8.72,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
10043.98,47.0,11.571867942810059,91.4,23.7,72.40410614013672,2.17,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
5311.0,53.5,27.6,73.40654754638672,46.2,63.0,14.93,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23073.35,71.8,23.9,19.9,46.8,99.2,6.91,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8014.98,60.0,22.062236785888672,76.8,41.9,65.5,0.64,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
20194.4,67.6,17.0,54.4,59.2,68.7,3.58,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
11062.64,61.2,25.5,85.8,92.8,91.04206848144531,12.72,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
21175.478515625,90.8,23.1,39.9,18.9,91.35314178466797,13.49,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
13401.04,49.6,24.8,54.2,30.7,65.2,2.1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
9632.48,99.8,21.7,17.5,26.6,73.6,9.51,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
13260.81,91.3,13.9,86.7,83.1,54.5,6.11,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
8044.86,63.7,15.3,34.6048469543457,52.6,90.81510162353516,12.37,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
16365.49,41.2,20.9,92.1,17.8,85.3,6.06,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6458.54,60.0,18.1,86.2,79.2,64.9,3.98,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9241.06,81.9,17.9,71.5,86.0,70.9,14.95,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12509.36,59.2,26.8,18.8,58.8,50.5,4.81,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21529.9,52.2,12.5,91.6,24.7,96.6,5.71,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
23776.86,53.7,20.4,44.58310317993164,11.0,55.3,11.02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8214.13,64.6,12.0,37.3,82.0,78.8,7.74,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
17356.53,82.1,11.6,48.898250579833984,56.6,54.9,5.05,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
10382.46,55.9,28.8,32.8,82.2,96.4,10.14,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
23370.98,85.6,16.2,64.3,90.5,80.82207489013672,3.74,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
23787.56,47.5,18.4,40.8,94.8,77.9,9.86,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
23419.35,52.3,19.0,37.0,23.99068260192871,56.6,2.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
10802.16,52.3,28.4,55.82727813720703,56.27744674682617,65.4,6.37,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
23950.2,93.77631378173828,11.2,27.4,80.8,89.0,4.97,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
19522.7,48.41001510620117,21.671537399291992,91.1,12.1,73.1,3.76,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
9716.5,46.7,17.1,49.80393600463867,24.0,63.42702102661133,14.28,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
6635.26,63.8,11.1,72.2,28.6,97.1,8.77,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
9145.94,86.6,21.4,85.4,74.3,81.2,6.86,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
20259.76,92.9,13.1,75.3,89.9,79.48838806152344,7.55,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
12785.11,78.5,12.9,74.1,71.83316802978516,76.6,1.3,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
18513.04,42.7,24.2,19.4,64.2,87.55098724365234,7.68,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
22766.046875,99.9,10.0,87.7,25.6,85.87017822265625,11.4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
11034.771484375,58.2,27.0,66.1,72.9,77.0,7.66,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
24744.42,65.7,17.6,43.38664245605469,26.5,66.7,8.82,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
18328.9,55.2,15.1,87.6,50.9,89.2,1.89,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
18735.52,80.8,15.9,83.1,36.0,67.1,7.7,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
11689.8037109375,59.4,25.7,45.1,59.9,81.1,9.84,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
12110.56,71.72813415527344,20.0,66.3147964477539,34.0,90.0,9.08,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
17092.9,82.2,14.3,21.39124298095703,5.1,80.9,8.27,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
8801.29,92.6,23.3,61.5,35.28752517700195,70.1,5.37,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
16932.623046875,81.4,27.3,72.7,77.7,70.0,11.72,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5928.37,96.8,22.535688400268555,87.3,22.8,88.9,9.67,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10539.69,44.7,27.2,14.6,44.0,57.5,0.66,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
15611.4912109375,63.73357009887695,18.183744430541992,24.8,49.1,89.3,3.11,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
16344.78,41.5,14.0,87.3,74.8,57.4,8.4,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
9859.65,84.5,13.0,22.7,52.5,77.2,0.68,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
16062.64,75.8,25.4,80.88078308105469,23.1,92.2,4.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
8665.12,85.3,23.8,90.7,92.7,61.1,4.24,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
19901.98,91.2,19.5,83.1,36.1,97.0,9.24,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
16969.88,45.2,21.9,90.1,34.8,61.6,11.34,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
24922.85,58.4,29.1,45.3,24.2,100.0,14.51,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
17933.4,99.8,29.1,87.5,84.7,96.32552337646484,6.74,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
6879.91,61.7,19.3,85.1,13.1,95.4,14.18,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
19157.013671875,80.3,10.1,58.1,32.2,86.9869155883789,7.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
9948.5,83.6,25.2,31.0,42.0,74.7,11.97,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
11150.33,96.71736907958984,23.3,21.4,65.6,75.3,5.95,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14311.95,51.4,14.153804779052734,16.1,66.3,77.8,13.09,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21193.26,71.1,25.5,91.0,88.2,74.97380065917969,6.16,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
7665.8,49.5,26.6,88.7,67.3,79.15494537353516,8.84,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16733.1,68.43836212158203,24.2,93.5,40.1,79.9,8.67,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
18401.05,79.2,18.5,46.9,41.9,86.5,0.5,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21767.23,79.3,11.461012840270996,61.8,7.3,87.20989990234375,9.68,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
19492.29,92.2,25.9,68.5,5.1,51.2,10.49,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
20993.857421875,86.4,17.72564125061035,76.4,39.2,50.4,2.31,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
9904.18,47.3,19.1,81.0,66.2,67.2,2.54,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
14938.49,88.8,28.7,90.7,60.1,89.3,10.88,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
18537.68,59.3,10.6,67.6,89.8,91.8,3.52,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
17460.02,68.7,12.3,70.6,70.3,70.7,11.03,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
14084.19,92.0,23.6,55.76919937133789,64.2,60.4,13.87,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
23348.72,93.1,28.9,19.3,19.9,97.1,1.26,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7333.15234375,61.4,14.9,87.3,13.9,90.4,12.47,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
21671.06,49.8,16.6,13.1,18.0,75.1,6.08,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8029.51,54.6,24.832691192626953,51.6,21.5,88.5,3.56,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6485.08,74.7,18.9,79.2,23.4,69.5,1.12,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5675.25,95.0,17.3,61.7,50.6,84.7,13.7,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9576.73,73.9,29.5,64.2,94.7,67.8,8.55,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
18634.95,76.5,11.4,19.771469116210938,75.9,97.94217681884766,1.48,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
12748.31,91.4,22.6,10.5,8.7,62.1,4.35,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
10266.69,56.3,10.1,74.3,51.2,96.1,5.68,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
22758.08,85.7,12.0,67.3,85.3,61.2,11.85,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6672.14,78.6,21.0,11.2,77.9,62.750518798828125,9.57,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23317.95,46.0,19.8,90.4,58.52058029174805,97.9,0.7,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6149.18,64.5,18.9,54.0,35.0,57.7,12.66,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
16003.49,58.0,27.3,66.6,83.7,63.15660095214844,12.62,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
21123.49,54.7,20.5,31.9,57.9,54.2,8.67,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
23066.08,92.0,21.1,52.165260314941406,52.0,73.3,7.98,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
8040.55,69.5,28.1,63.2,93.2,97.0,8.15,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
12331.765625,81.9,15.009734153747559,62.9,67.6,50.8,2.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18853.83,87.39069366455078,25.8,30.3,32.2,85.4,5.19,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8897.71,66.8,29.8,77.3,34.9,71.9,10.57,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
8588.45,43.4,29.6,48.0,56.9,77.4,3.49,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
17070.06,71.8,15.6,17.7,78.8,75.9,4.94,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8507.94,96.2,21.1,88.9,20.745635986328125,71.8,1.77,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
24739.15,71.8,15.3,87.0,72.6,83.3,2.53,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
24763.37,49.9,27.61426544189453,82.2,29.7,55.2,1.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6181.26,57.5,20.6,43.3,46.9,100.0,4.05,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
14008.17,49.3,12.2,50.5,90.7,87.2,8.62,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
15596.42,90.4,15.1,83.5,25.5,81.4,10.85,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
21072.23,95.7,16.3,52.9,88.5,76.0,8.53,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7741.87,79.2,16.735382080078125,51.98811340332031,29.6,78.76396179199219,12.03,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
11140.85,67.8,10.1,27.979320526123047,36.8,69.72248077392578,8.35,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
23783.56,53.5,24.3,55.4,86.65778350830078,62.2,9.04,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
18396.07,82.4,21.3,63.1,43.7,76.5,12.1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
7090.83,97.8,15.63060188293457,79.1,73.7,63.9,14.81,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
11528.83,46.7,30.0,66.8,73.4,76.1,14.32,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
18980.84,92.9,11.442190170288086,31.9,7.7,75.59156036376953,5.53,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
7505.28,61.2,12.365618705749512,74.4,90.7,65.3,7.19,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23980.01,47.8,20.2,67.6,24.49829864501953,61.9,1.43,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
17140.7,95.2623062133789,13.4,34.6,34.2,54.1,1.1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
9020.39,59.80332565307617,14.0,37.6,42.526573181152344,77.00263977050781,1.95,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
7426.08,63.8,26.5,64.8,10.2,58.05585479736328,3.3,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
7314.17,47.2,13.9,52.4,55.0,66.3,14.15,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
11671.8,44.1,29.8,77.7,13.8,64.88834381103516,13.24,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
18872.89,67.7,28.9,30.5,67.63922119140625,58.8,1.17,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22037.91,47.196346282958984,29.7,88.25357055664062,41.4,81.7,3.51,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21107.26,78.8,19.7,86.5,68.0,87.3,8.68,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
15945.0595703125,58.0,27.12066650390625,66.51629638671875,84.2,63.15660095214844,5.77,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5028.53,75.3,26.1,11.9,63.4,64.2,13.34,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
13679.75,49.5,19.137191772460938,82.2,78.7,70.2,10.07,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
5883.7,90.1,23.7,10.2,68.3,94.4,13.19,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
16953.66,49.6058349609375,15.8,53.9,36.7,91.1,6.71,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
9315.84,85.5,19.8,22.7,52.2,52.6,6.27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7931.46,58.5,15.100604057312012,33.7,62.77737045288086,55.2,3.33,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
11303.8916015625,69.7,27.5,28.7,21.1,79.1,8.1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
6927.0341796875,77.99818420410156,20.3,77.4,94.0,87.1,0.64,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
23023.41,94.6,18.1,50.9,52.5,79.8,3.49,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
10171.44,45.66649627685547,10.3,30.764976501464844,24.3,92.5,14.85,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
18018.42,41.6,10.1,26.5,11.2,92.9,13.91,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
24121.65,62.66266632080078,16.2,53.8,73.9,83.4,4.59,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
23875.89,43.1,14.6,30.9,83.5,78.9,5.83,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
23647.13,96.6,27.4,89.2,89.8,81.90140533447266,5.39,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
7191.61,61.1,16.6,42.99260330200195,73.6,75.5,9.43,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
21737.44,71.6,12.3,77.6,37.3,88.0,9.58,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
19612.89,47.3,20.351606369018555,35.9,57.3,52.7,10.15,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
13726.37,82.4,12.6,47.3,21.4,72.2,9.77,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
24492.1,83.4,17.5,71.8,83.1,61.40104293823242,8.16,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
17500.61,45.0,18.8,37.7,10.008198738098145,95.1,4.48,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
12084.705078125,79.1,19.8,52.9,56.3,95.4,3.22,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
13163.8916015625,95.7,19.3,59.5,35.1,86.9,4.82,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
21306.52,95.5,20.2,59.3,60.5,89.2,9.69,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
19678.43,65.0,11.7,81.99063873291016,59.5,84.4,5.14,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
21710.98,93.2,16.8,46.95288848876953,33.4,73.2,14.5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
12553.16,100.0,23.5,84.0,31.0,90.3,9.02,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21093.21,72.85128784179688,10.4,94.5,76.1,66.3,13.3,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
